topic,event_id,label,tweet_id,text,clean,toxicity,flag_0.5,flag_0.7,flag_0.8
Misc,EN33,False,1507842115988037643,@Veritatem2021 Can anyone explaincloud seeding that Bill Gates wants to do to block out the sun?,Can anyone explaincloud seeding that Bill Gates wants to do to block out the sun?,0.09296,0,0,0
Misc,EN40,Other,1511491602312835073,"@LizbethsTweets I’m “watarded” cuz I don’t agree with rape, murder, and news stations who defend those acts? Ok stay ignorant. Believe every word u hear or read especially when tucker says it. If he say the earth is flat and u find an article believe it","I’m “watarded” cuz I don’t agree with rape, murder, and news stations who defend those acts? Ok stay ignorant. Believe every word u hear or read especially when tucker says it. If he say the earth is flat and u find an article believe it",0.06920000000000001,0,0,0
Misc,EN34,Other,1508168397946818560,Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case https://t.co/zljI6EBfcf,Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case,0.09208000000000001,0,0,0
Misc,EN39,Other,1511447774851567616,"@LoukasContos1 @SPLeeMartin @DaveTheBlitz @SP1AUTOINJECT @ELINTNews Yes and? Did we go rape and pillage Cuba? Is Alaska next to Russia? Russia does not own Ukraine and they don’t get to go in and commit genocide. It’s not even about NATO, it’s about wiping Ukrainians out and taking over their land!","Yes and? Did we go rape and pillage Cuba? Is Alaska next to Russia? Russia does not own Ukraine and they don’t get to go in and commit genocide. It’s not even about NATO, it’s about wiping Ukrainians out and taking over their land!",0.95,1,1,1
Misc,EN38,True,1474052172132143109,"The creation of the 'Omicron' video game by Bill Gates in 1999 adds to the vast list of conspiracy nuts.

https://t.co/P1ISrQPOQN

#bww #businessworldwire #BillGates #Omicron #Omikron #videogames #Microsoft #technology #conspiracy",The creation of the 'Omicron' video game by Bill Gates in 1999 adds to the vast list of conspiracy nuts. bww businessworldwire BillGates Omicron Omikron videogames Microsoft technology conspiracy,0.1116,0,0,0
Misc,EN38,True,1476058197223903233,"Does the #Omikron’ video game have a connection to #Covid-19 pandemic?

@ThipMedia 
https://t.co/nSKNS2U4zC",Does the Omikron’ video game have a connection to Covid-19 pandemic?,0.12256,0,0,0
Misc,EN40,Other,1497100774773788673,"@Chhabiy @anandmahindra @nitin_gadkari Read somewhere....Animals/Birds  use radical pair-based compass to ""see"" the Earth's magnetic field...they have this sense  which allows them to undertake great migrations,daring rescues also they take their way to home without getting lost.","Read somewhere....Animals/Birds use radical pair-based compass to ""see"" the Earth's magnetic field...they have this sense which allows them to undertake great migrations,daring rescues also they take their way to home without getting lost.",0.29568000000000005,0,0,0
Misc,EN37,True,1494464179108990976,"@mctotatb @thehill @HillaryClinton Trump is a con man and a liar.  

Remember how he was going to ""prove"" the election was fraudulent?  or how he was going to ""prove"" that Obama's birth certificate was faked?  Oh wait, and Mexico was going to build the wall.

I'll NEVER understand why you people trust that POS","Trump is a con man and a liar. Remember how he was going to ""prove"" the election was fraudulent? or how he was going to ""prove"" that Obama's birth certificate was faked? Oh wait, and Mexico was going to build the wall. I'll NEVER understand why you people trust that POS",0.06248000000000001,0,0,0
Misc,EN36,Other,1495532442505158664,"Now pouring at Bottlecraft Liberty Station: JuneShine Grapefruit Paloma, @serpentinecider Prickly Rose Boa With Prickly Pear!","Now pouring at Bottlecraft Liberty Station: JuneShine Grapefruit Paloma, Prickly Rose Boa With Prickly Pear!",0.13984000000000002,0,0,0
Misc,EN32,False,1311128052739444742,$10 Trump says the wild fires were started by Antifa #Debates2020,$10 Trump says the wild fires were started by Antifa Debates2020,0.10112,0,0,0
Misc,EN34,Other,1511482804625936384,Mark Zuckerberg’s employees lovingly refer to him as “computer generated Chris Martin” https://t.co/pSCZ7NVd93,Mark Zuckerberg’s employees lovingly refer to him as “computer generated Chris Martin”,0.1116,0,0,0
Misc,EN31,True,1326902536159236098,@Codiac1881 @Politics_Polls @NYinLA2121 @DecisionDeskHQ Likely the catastrophic effects of climate change that the right refuses to acknowledge.  The belief that the fires are due to “poor forest management”.  Not really.,Likely the catastrophic effects of climate change that the right refuses to acknowledge. The belief that the fires are due to “poor forest management”. Not really.,0.38352,0,0,0
Misc,EN38,True,1473731930734698509,“Omikron” a 1999 video game released (not developed) by Bill Gates Microsoft. It was about demons pretending to be humans &; harvesting their souls. It did happen but Snopes says it’s fake 🤡 nothing to see here. https://t.co/vtmyk0iVWB,“Omikron” a 1999 video game released (not developed) by Bill Gates Microsoft. It was about demons pretending to be humans &; harvesting their souls. It did happen but Snopes says it’s fake 🤡 nothing to see here.,0.11040000000000001,0,0,0
Misc,EN34,False,1508142734325940225,"Milwaukee Officials Sued in #Zuckerberg-Related Election Bribery Case. The election was a total fraud ‘ 

https://t.co/73O2qZQsln",Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case. The election was a total fraud ‘,0.11416000000000001,0,0,0
Misc,EN36,Other,1470943775954329602,"@2Detracter No - possibly small % 🔽 risk of fatal outcome, however fatal outcome risk elevated with high side effect profile, best to face it naturally with all the early treatments available.Quercetin Zinc VitD3, VitC Aspirin. Home made orange &; grapefruit skin juice = chloroquine. 💥","No - possibly small % 🔽 risk of fatal outcome, however fatal outcome risk elevated with high side effect profile, best to face it naturally with all the early treatments available.Quercetin Zinc VitD3, VitC Aspirin. Home made orange &; grapefruit skin juice = chloroquine. 💥",0.13584000000000002,0,0,0
Misc,EN31,Other,1327763183189315584,"Proud of https://t.co/duyA51PIfF. student @_Sydn3y for presenting her first poster at a conference today. Sydney is studying Holocene climate and sea level change using a sediment core from Haiti, in collaboration with @coastalgrp_whoi. #NESTVAL @UBishops @uOttawa https://t.co/raxFv3vw87","Proud of student for presenting her first poster at a conference today. Sydney is studying Holocene climate and sea level change using a sediment core from Haiti, in collaboration with . NESTVAL",0.13440000000000002,0,0,0
Misc,EN40,Other,1511489811911254021,"@jon_bois It's definitely a sphere, because the Earth is not flat....","It's definitely a sphere, because the Earth is not flat....",0.08688000000000001,0,0,0
Misc,EN32,Other,1324396621728198657,Principal Ahmad Faruqui will discuss both flexible demand-side grid assets and the summer of wildfires and blackouts on the West Coast at the @NARUC Annual Meeting and Education Conference. https://t.co/L38myc2ZHr #energy #utilities #ratemaking https://t.co/ERJMti6jHO,Principal Ahmad Faruqui will discuss both flexible demand-side grid assets and the summer of wildfires and blackouts on the West Coast at the Annual Meeting and Education Conference. energy utilities ratemaking,0.2684,0,0,0
Misc,EN37,Other,1495045363878834176,@mfletcher530 @MollyJongFast Or reach back into the archives for the Obama birth certificate.,Or reach back into the archives for the Obama birth certificate.,0.1268,0,0,0
Misc,EN33,Other,1500298337685233673,@Charlicl2 Wait for the UN IPCC Report that will be discussed from March 21. It’s all about Geoengineering. It’s real it’s now called Solar Radiation Management. A Harvard University experiment. The hope is that globally it has met resistance. The other hope is that it never gets approved.,Wait for the UN IPCC Report that will be discussed from March 21. It’s all about Geoengineering. It’s real it’s now called Solar Radiation Management. A Harvard University experiment. The hope is that globally it has met resistance. The other hope is that it never gets approved.,0.3652,0,0,0
Misc,EN32,True,1308836349110300673,"""Officials"" in law enforcement and other public works created the LIE that ""Antifa"" started the forest fires out west. It's now being parroted by right-wing media and Trump. Again: it's a lie. Lightening started most of the blazes. https://t.co/3PUhTDluFk","""Officials"" in law enforcement and other public works created the LIE that ""Antifa"" started the forest fires out west. It's now being parroted by right-wing media and Trump. Again: it's a lie. Lightening started most of the blazes.",0.1096,0,0,0
Misc,EN31,Other,1325485149501288448,Trump will get a job in Forest Management soon after he left the WH. He must have been chosen for his eloquence and master knowledge of Botanics. https://t.co/vfeC32x7za,Trump will get a job in Forest Management soon after he left the WH. He must have been chosen for his eloquence and master knowledge of Botanics.,0.09392,0,0,0
Misc,EN31,Other,1327762338523475972,"Cooked: Another year of record heat, and it’s only going to get worse | The New Daily https://t.co/ta1P9xGICb","Cooked: Another year of record heat, and it’s only going to get worse | The New Daily",0.07256000000000001,0,0,0
Misc,EN33,False,1511460459865538566,@elonmusk And to think Bill Gates wants to block the sun,And to think Bill Gates wants to block the sun,0.13032,0,0,0
Misc,EN37,Other,1494637883872919557,Obama’s birth certificate is a great wall – consciously or unconsciously.,Obama’s birth certificate is a great wall – consciously or unconsciously.,0.12432000000000001,0,0,0
Misc,EN33,False,1507073702952906757,@Lionel46294550 Bill Gates trying to block out with sun again,Bill Gates trying to block out with sun again,0.0868,0,0,0
Misc,EN40,Other,1510836810183761922,"Incredible!
Scientists have discovered that migratory #birds are equipped with a magnetic compass that helps them detect earth's magnetic field &; trace their path back to their nesting sites. @moefcc @wwf @WWFINDIA @wti_org_india https://t.co/33uSoIhTwf",Incredible! Scientists have discovered that migratory birds are equipped with a magnetic compass that helps them detect earth's magnetic field &; trace their path back to their nesting sites.,0.29552000000000006,0,0,0
Misc,EN40,Other,1511493310971531269,Maybe the earth is flat 😳,Maybe the earth is flat 😳,0.10696,0,0,0
Misc,EN34,False,1508400306035568642,"#StopTheSteal

#MarkZuckerberg
#PriscillaChan
[$400 million to the]
#CenterForTechnologyAndCivicLife
#CTCL

""Center for Tech and Civic Life handed control of the 2020 election in WI over to private partisan interests, in the form of its partners.”

:-|

.
https://t.co/rK9mktbrxE","StopTheSteal MarkZuckerberg PriscillaChan [$400 million to the] CenterForTechnologyAndCivicLife CTCL ""Center for Tech and Civic Life handed control of the 2020 election in WI over to private partisan interests, in the form of its partners.” :-| .",0.13608,0,0,0
Misc,EN37,True,1494783498552365057,@Shayne619420 @CheckMeDaily @needcoffee46355 @AlenaAlex16 Please tell me what Trump has been proven correct about. Hillary isn’t locked up. Obama’s birth certificate is real (by Trumps own admission after 5 years saying he had proof to the contrary). Mexico adamantly refused to pay for his wall he said would be paid for 100%…,Please tell me what Trump has been proven correct about. Hillary isn’t locked up. Obama’s birth certificate is real (by Trumps own admission after 5 years saying he had proof to the contrary). Mexico adamantly refused to pay for his wall he said would be paid for 100%…,0.38424,0,0,0
Misc,EN33,False,1505578434130554884,"Does this make sense to anyone? If we spray chemicals, dust or whatever it is into the sky to block sunlight, would it not also hold carbon in? Wouldn’t it actually worsen greenhouse gases? Just a thought. https://t.co/kaxczo0dj4","Does this make sense to anyone? If we spray chemicals, dust or whatever it is into the sky to block sunlight, would it not also hold carbon in? Wouldn’t it actually worsen greenhouse gases? Just a thought.",0.29648,0,0,0
Misc,EN34,False,1508500997311647744,"Three Milwaukee, Wisconsin, officials face accusations of illegally taking ""Zuck Bucks"" to facilitate voting by purchasing absentee ballot drop boxes

https://t.co/LTj8wLrOCL
#election2020 #election2022 #wisconsin","Three Milwaukee, Wisconsin, officials face accusations of illegally taking ""Zuck Bucks"" to facilitate voting by purchasing absentee ballot drop boxes election2020 election2022 wisconsin",0.12144,0,0,0
Misc,EN40,Other,1508843439655469063,"🐦👀🧭🧲 A bird’s compass relies on subtle, fundamentally #quantum effects in short-lived molecular fragments, known as radical pairs, formed photochemically in its eyes. 

They appear to be able to “see” or percieve Earth’s magnetic field lines. 

https://t.co/n8zDE6Hoyf https://t.co/XLavsfBauH","🐦👀🧭🧲 A bird’s compass relies on subtle, fundamentally quantum effects in short-lived molecular fragments, known as radical pairs, formed photochemically in its eyes. They appear to be able to “see” or percieve Earth’s magnetic field lines.",0.27192000000000005,0,0,0
Misc,EN33,False,1505421647645319174,Why is it that bill gates talks about solar power but he is paying for a program that is supposed to block the sun. I don’t understand why he thinks he’s smart,Why is it that bill gates talks about solar power but he is paying for a program that is supposed to block the sun. I don’t understand why he thinks he’s smart,0.13976,0,0,0
Misc,EN33,False,1505454657576976384,"Bill Gates Quit putting particles in the atmosphere to block the Sun!  It'd trapping heat!

UR headed for Hell Bill

Antarctica experiences massive heat wave, 

https://t.co/kUwp30XWJE

Download the Wion News App now:
https://t.co/krhpnnHraW

-Shared via WION","Bill Gates Quit putting particles in the atmosphere to block the Sun! It'd trapping heat! UR headed for Hell Bill Antarctica experiences massive heat wave, Download the Wion News App now: -Shared via WION",0.32848000000000005,0,0,0
Misc,EN32,False,1310000264146046981,Antifa/BLM started forest fires on the West Coast https://t.co/9J3J4GIhsp,Antifa/BLM started forest fires on the West Coast,0.09536,0,0,0
Misc,EN31,Other,1324695648592187393,"💡Do you have a project in fire prevention and extinction, climate change or forest management?  

The deadline for the 2nd edition Firefighting StartUp Europe Awards (SEUA - @Lab_CILIFO_EU)

You have until Thursday 19 of November‼⬇
https://t.co/qvOZ68E6a7 https://t.co/bSDHJCDy7U","💡Do you have a project in fire prevention and extinction, climate change or forest management? The deadline for the 2nd edition Firefighting StartUp Europe Awards (SEUA - ) You have until Thursday 19 of November‼⬇",0.5936800000000001,1,0,0
Misc,EN34,False,1508134468820688901,"It’s happening…

Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case
https://t.co/BXa1yuoi8A",It’s happening… Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case,0.1212,0,0,0
Misc,EN32,False,1315542829045776384,"Antifa: *causes forest fires &; over $10k in damage*

BLM: *starts defending criminals*

US Goverment: *police brutality*

Gangs &; criminal groups: *loot &; terrorism*

Anonymous: *goes woke*

Me after a 10 months: https://t.co/71g9h93cHx",Antifa: *causes forest fires &; over $10k in damage* BLM: *starts defending criminals* US Goverment: *police brutality* Gangs &; criminal groups: *loot &; terrorism* Anonymous: *goes woke* Me after a 10 months:,0.09016,0,0,0
Misc,EN39,False,1507211897376018433,@CNNPolitics Biden's next trick will be to sell Alaska back to the Russians.,Biden's next trick will be to sell Alaska back to the Russians.,0.656,1,0,0
Misc,EN40,Other,1497166630123679778,"@ken_caudle @Harley_Dogg @CallMeEOnly @DanielB59756947 @pale_on @rawlinson92 @keigh_see @Notashe44599418 @J5_Project @thadias518 @DoubleDoubleJon @Michelt1968 @Freak0nIine @JamesMo19320924 @MDH_UAR @IEAffiliate @ReillyOToole1 @carlos_castillo @pashton65 @DannyGodbout @SBhavikh @Ryanis999 @DaveMcC54676218 @PrismPrime @CobraElDiablo @BillyZigouras @stevenelson77 @LaikaAndYuri @globe_4_life @James_Hawke1 @AdenOrdinii @NoLongerThatGuy @Wendigo_bg @Bustersword40 @4brannesca @whoopsbuni @AstroBelac @MrSnoopa @TakeThatDarwin @RunningHippo @Travislc909 @sargin111 @twittafingers16 @M3GATRANS @thuiop1 @Ah_Science You should start by learning the basics of photography.

After that, I'd recommend learning to read a compass and tell the time, and THEN you'll be able to make some meaningful observations. I have plenty to share. All show flat Earth to be completely impossible though.","You should start by learning the basics of photography. After that, I'd recommend learning to read a compass and tell the time, and THEN you'll be able to make some meaningful observations. I have plenty to share. All show flat Earth to be completely impossible though.",0.32944000000000007,0,0,0
Misc,EN38,Other,1473734112510980109,"David Bowie delivers a pertinent message as character 'Boz' in Omikron game made by Quantum Dreams in 1999. I am sampling this for new VJ footage mixed live by ""#VJ_TokenGirl"" livestreaming on Xmas day #OmiKron #DavidBowie #scifiart https://t.co/d84j24z7Lr https://t.co/Ucup2ovjyZ","David Bowie delivers a pertinent message as character 'Boz' in Omikron game made by Quantum Dreams in 1999. I am sampling this for new VJ footage mixed live by ""VJ_TokenGirl"" livestreaming on Xmas day OmiKron DavidBowie scifiart",0.07160000000000001,0,0,0
Misc,EN32,False,1308164965858267137,"@themaxburns everyone's too afraid to go outside!

fear of....ANTIFA!

word is that ANTIFA can start forest fires-DOWNTOWN!",everyone's too afraid to go outside! fear of....ANTIFA! word is that ANTIFA can start forest fires-DOWNTOWN!,0.10632,0,0,0
Misc,EN39,Other,1511416138613379081,"@MarioJemic If Putin's GOP seizes power in the midterms, Sarah Palin will officiate at the return of Alaska to Russia. 

#VoteBlueToSaveAmerica #Fresh #DemVoice1 #OneV1 #BlueVoices","If Putin's GOP seizes power in the midterms, Sarah Palin will officiate at the return of Alaska to Russia. VoteBlueToSaveAmerica Fresh DemVoice1 OneV1 BlueVoices",0.65496,1,0,0
Misc,EN35,False,1511485719264444418,"Durham bombshell: 'joint venture' to smear Trump
Special Counsel John Durham revealed he's unearthed a text message showing Hillary's campaign lawyer Sussmann falsely told FBI he was'nt working on behalf of any client when he delivered anti-Trump research.
https://t.co/brrhabKLaY",Durham bombshell: 'joint venture' to smear Trump Special Counsel John Durham revealed he's unearthed a text message showing Hillary's campaign lawyer Sussmann falsely told FBI he was'nt working on behalf of any client when he delivered anti-Trump research.,0.09856000000000001,0,0,0
Misc,EN32,Other,1324878338444447744,Western wildfires resulting in some amazing sunsets on Michigan's West Coast   #sunsets #photography #sunsetphotography #PureMichigan https://t.co/184uYiMFdF,Western wildfires resulting in some amazing sunsets on Michigan's West Coast sunsets photography sunsetphotography PureMichigan,0.09584000000000001,0,0,0
Misc,EN34,Other,1511490218163118081,"Before Mark Zuckerberg poured an unprecedented $350 million into the Center for Tech and Civic Life to help state and local officials administer the 2020 election, the nonprofit group first distributed millions in grants to election officials in key

https://t.co/zAA214rhmJ https://t.co/XIyFZGl8C6","Before Mark Zuckerberg poured an unprecedented $350 million into the Center for Tech and Civic Life to help state and local officials administer the 2020 election, the nonprofit group first distributed millions in grants to election officials in key",0.0832,0,0,0
Misc,EN39,Other,1511394211567861765,@CNN If Sarah was president we would have these problems in Europe because “ she can see Russia from Alaska”,If Sarah was president we would have these problems in Europe because “ she can see Russia from Alaska”,0.38744,0,0,0
Misc,EN37,False,1495135405095587841,"@JoeTalkShow It's cute to see you pretend that lies bother you, Joe.  

Do go find Obama's real birth certificate for your deeply honest and not at all corrupt ruler, ok?","It's cute to see you pretend that lies bother you, Joe. Do go find Obama's real birth certificate for your deeply honest and not at all corrupt ruler, ok?",0.38624,0,0,0
Misc,EN34,Other,1511487950957203463,@JoshMandelOhio @BerniceKing Mark Zuckerberg without money or charisma has thoughts on race and guns.,Mark Zuckerberg without money or charisma has thoughts on race and guns.,0.13608,0,0,0
Misc,EN31,Other,1327761093750472704,"@davidmatheson27 The experts in investment returns and fossil energy geology got us to here, not climate experts.  Climate experts urged that the people of earth change our energy economy decades ago.","The experts in investment returns and fossil energy geology got us to here, not climate experts. Climate experts urged that the people of earth change our energy economy decades ago.",0.1,0,0,0
Misc,EN39,Other,1511438226459971585,I wonder how “flat-earthers” explain why there are freezing temperatures in Antarctica &; Alaska/Canada/Russia/Scandinavia? https://t.co/TiGnTW0Anz,I wonder how “flat-earthers” explain why there are freezing temperatures in Antarctica &; Alaska/Canada/Russia/Scandinavia?,0.64152,1,0,0
Misc,EN35,Other,1510653199820095490,"@GOPChairwoman REVEALED: Newly indicted Russian spy, Elena Branson,was helping to promote Donald Trump, and spread lies/propaganda about Hillary Clinton and Biden. https://t.co/H5DIqBsxBP","REVEALED: Newly indicted Russian spy, Elena Branson,was helping to promote Donald Trump, and spread lies/propaganda about Hillary Clinton and Biden.",0.82664,1,1,1
Misc,EN38,Other,1494094570291875850,i didnt know i was teaming with bill fucking gates https://t.co/gU8MaCSMfT,i didnt know i was teaming with bill fucking gates,0.27376000000000006,0,0,0
Misc,EN35,False,1510958531247280138,"Crooked Hillary Clinton sold 20% of the US uranium to Russia, paid Christopher Steele for Russian disinformation and hacked into White House servers to plant evidence of Russian collusion against President Trump so the Guardian better check their sources https://t.co/vsuYPpAdMj","Crooked Hillary Clinton sold 20% of the US uranium to Russia, paid Christopher Steele for Russian disinformation and hacked into White House servers to plant evidence of Russian collusion against President Trump so the Guardian better check their sources",0.64464,1,0,0
Misc,EN32,False,1318266236288049154,"@Jwalker977 @NBCNews ANTIFA started forest fires to draw attention to Climate Change

So, burn the forest and cause damage to the climate in order to draw attention to the climate we're damaging? 

Does that make any sense?!

How stupid can one be? I just don't understand that level of stupid. Sorry.","ANTIFA started forest fires to draw attention to Climate Change So, burn the forest and cause damage to the climate in order to draw attention to the climate we're damaging? Does that make any sense?! How stupid can one be? I just don't understand that level of stupid. Sorry.",0.29968000000000006,0,0,0
Misc,EN36,Other,1476607166522011656,Gorgeous gorgeous girls don’t accidentally overdose on paracetamol by drinking grapefruit soju,Gorgeous gorgeous girls don’t accidentally overdose on paracetamol by drinking grapefruit soju,0.12872,0,0,0
Misc,EN32,Other,1324789776143306752,"As wildfires have ignited harsh air conditions along the west coast, Larta company @BlueForestConsv is partnering with @JoinClarity to better understand, quantify, and manage the public health impacts of wildfire smoke. https://t.co/2ki2Zku4cg #ForestConservation #PoweredbyLarta","As wildfires have ignited harsh air conditions along the west coast, Larta company is partnering with to better understand, quantify, and manage the public health impacts of wildfire smoke. ForestConservation PoweredbyLarta",0.07368000000000001,0,0,0
Misc,EN32,True,1307927982015524869,"@YodaFan108 @nick_brock124 @dada_issues @yonicpeony The forest fires weren't started by antifa activists, that rumor only stemmed from dumbasses trying to make antifa activists look bad and officials have literally dispelled these rumors. Please literally do any amount of research before replying dumbass shit","The forest fires weren't started by antifa activists, that rumor only stemmed from dumbasses trying to make antifa activists look bad and officials have literally dispelled these rumors. Please literally do any amount of research before replying dumbass shit",0.6629600000000001,1,0,0
Misc,EN31,Other,1327761691011149824,"Riding around town on your bike in Ohio, instead of whipping around in a car, will largely reduce the chances of polluted air, Climate change is real, so let's do something about it, this tweet is brought to you in part by EcoOps","Riding around town on your bike in Ohio, instead of whipping around in a car, will largely reduce the chances of polluted air, Climate change is real, so let's do something about it, this tweet is brought to you in part by EcoOps",0.34016,0,0,0
Misc,EN38,Other,1494093110833553414,"@TheFudHound @ChristineSFM @SafeMoonWing @TheFudHound  this man is Robocop,Arnold Schwarzenegger, Elon Musk l, Einstein and Bill Gates in one.. keep doing the good job Ryan!!","this man is Robocop,Arnold Schwarzenegger, Elon Musk l, Einstein and Bill Gates in one.. keep doing the good job Ryan!!",0.6175200000000001,1,0,0
Misc,EN38,False,1473510456551690243,@FirstTake @stephenasmith Stephanie A Smith is a A-hole. Kyrie Irving is the GOAT only #3 to #2 Kobe Bryant then #1 Michael Jordan &; Looks Very Blessed to the Players who are fully Vaxxed &; is now dying from heart failure or Omicron aka Moronic aka Bill Gates 1999Video Game https://t.co/zUxcy9E4Hu,Stephanie A Smith is a A-hole. Kyrie Irving is the GOAT only 3 to 2 Kobe Bryant then 1 Michael Jordan &; Looks Very Blessed to the Players who are fully Vaxxed &; is now dying from heart failure or Omicron aka Moronic aka Bill Gates 1999Video Game,0.26512,0,0,0
Misc,EN39,True,1502028538542968833,"Hard figuring out which is the better satire site is it Babylon Bee or USA Today?
Fact check: Satirical claim that Biden is selling Alaska to Russia https://t.co/AdhbJpslWn via @usatoday",Hard figuring out which is the better satire site is it Babylon Bee or USA Today? Fact check: Satirical claim that Biden is selling Alaska to Russia via,0.38624,0,0,0
Misc,EN32,Other,1325628688159842304,"@kimmasters Well, on the bright side, the wildfires these rallies generate are unlikely to be anywhere on the west coast.","Well, on the bright side, the wildfires these rallies generate are unlikely to be anywhere on the west coast.",0.12312000000000001,0,0,0
Misc,EN31,Other,1326234160097353730,"Trump Administration Removes Official Who Oversees National Climate Assessment: https://t.co/P3u4P05tXT via @AOL  is trump not aware (rhetorical) forest management is a federal issue-not state?  trumps response to climate change and cure ""it will start getting cooler, just watch""","Trump Administration Removes Official Who Oversees National Climate Assessment: via is trump not aware (rhetorical) forest management is a federal issue-not state? trumps response to climate change and cure ""it will start getting cooler, just watch""",0.7424000000000001,1,1,0
Misc,EN36,False,1470592118569590790,"friendly reminder that you should NOT eat grapefruit if you take antidepressants, it can cause a fatal overdose. Please be safe.","friendly reminder that you should NOT eat grapefruit if you take antidepressants, it can cause a fatal overdose. Please be safe.",0.07672000000000001,0,0,0
Misc,EN31,Other,1327761230761701376,@allisonpearson @HawkeyeKnows We'll get out of this 'nightmare' as soon as @BorisJohnson and all of the other people who are complicit in it decide. That will happen when they find something else to occupy their minds or interests with. Climate change next.,We'll get out of this 'nightmare' as soon as and all of the other people who are complicit in it decide. That will happen when they find something else to occupy their minds or interests with. Climate change next.,0.08672,0,0,0
Misc,EN31,True,1325376689879257089,"@DrMRReza @QueenofGame5 @realDonaldTrump well your own systems only allows two candidates. I know Biden isnt crispy clean but man thhe orange one?? doesnt believe in climate change, thinks wildfires are caused by bad forest management and tells white supremacists to stand by :D","well your own systems only allows two candidates. I know Biden isnt crispy clean but man thhe orange one?? doesnt believe in climate change, thinks wildfires are caused by bad forest management and tells white supremacists to stand by :D",0.10104,0,0,0
Misc,EN35,False,1511493674596720642,"@CCINDYT7 @Jim_Jordan The Clinton campaign got caught spying on the trump campaign, and produced a phony Steele dossier in order to try and pin fake Russian ties to trump. They just payed a $113k fine for breaking campaign laws. She should be in prison. https://t.co/7kX4ueVj7a","The Clinton campaign got caught spying on the trump campaign, and produced a phony Steele dossier in order to try and pin fake Russian ties to trump. They just payed a $113k fine for breaking campaign laws. She should be in prison.",0.6856800000000001,1,0,0
Misc,EN38,True,1474002703735037961,"11. Bill Gates

📊 Detailed Stats: https://t.co/FKbgv5qrx7
📰 News Related:
https://t.co/c49ZPJdrAy: Fact-check: No, Bill Gates, Microsoft did not make 1999 video game ...
https://t.co/Juu257BO1N","11. Bill Gates 📊 Detailed Stats: 📰 News Related: Fact-check: No, Bill Gates, Microsoft did not make 1999 video game ...",0.06688,0,0,0
Misc,EN40,True,1511339196409126920,"@Michael98410246 @Tobga_ @ken_caudle @MichaelSteidel @watermole6 @doctorbuttons @TheRealEggman @KayeTatton @gatheredwaters @LaikaAndYuri @PTroubleshooter @garethkett @SBhavikh @GlobalizationWw @pauledevans @earthisaglobe @itisjustmebabe @NoLongerThatGuy @JMichaelsonUT @Motodude @JoeEason1 @Earth_is_FLAT_ @keigh_see @LiquidLight89 @telohno @DMR2cor520 @C8red8r @PrismPrime @ChickenQuantum @JohnnyD_cm @ZoomDi @AstroYogi101 @MarroniDean @ReillyOToole1 @jameswzegan85 @Trilluminarian @spotarse @CallMeEOnly @AiNaTow @TheEarthIsFlat2 @_Casaxova @SurferCosmic @Kev_in_Canada @FlatEarthD @Capt_Scorch @MaidelK @AustralisPiper @_hiddenagenda @JesusTruth1 Of course there is a magnetic south, dumdum. That’s the direction the south end of the compass needle points to, DUH.","Of course there is a magnetic south, dumdum. That’s the direction the south end of the compass needle points to, DUH.",0.33392000000000005,0,0,0
Misc,EN40,Other,1511485882687270919,"@JRubinBlogger It's the internet amplification effect. It's why ""flat earth"" belief is a thing. It even makes more believe that nonsense, because humans are programmed to align with the group. Activate enough people around nonsense and it spreads like a virus","It's the internet amplification effect. It's why ""flat earth"" belief is a thing. It even makes more believe that nonsense, because humans are programmed to align with the group. Activate enough people around nonsense and it spreads like a virus",0.11872,0,0,0
Misc,EN34,Other,1511374463857745924,@FactsB4Politics @Provokethought4 @2020_re_VISION @dulcieburt @reddzz1 @belikemike @Ski0861 @ArizonaAudit Now do Wisconsin. https://t.co/3Czb14oLC3,Now do Wisconsin.,0.06024,0,0,0
Misc,EN34,False,1510735352931098626,"@MahGill @KristinaKaramo Courts didn't let it in. Ruling in various states show: election changes due to COVID were ILLEGAL, money from Zuckerberg was BRIBERY, overruling of election law by those Zuckerberg employees was illegal and the 100% participation of nursing/hospice patients was often fraudulant.","Courts didn't let it in. Ruling in various states show: election changes due to COVID were ILLEGAL, money from Zuckerberg was BRIBERY, overruling of election law by those Zuckerberg employees was illegal and the 100% participation of nursing/hospice patients was often fraudulant.",0.10496000000000001,0,0,0
Misc,EN31,Other,1326962885793288193,Trump wouldn't have lost California by so much if he'd campaigned there.... and sent a bunch of rakes for forest management... and maybe some leaf blowers.... and bribed election officials to swap his name with Joe Biden's name in the election results.,Trump wouldn't have lost California by so much if he'd campaigned there.... and sent a bunch of rakes for forest management... and maybe some leaf blowers.... and bribed election officials to swap his name with Joe Biden's name in the election results.,0.10120000000000001,0,0,0
Misc,EN37,False,1494685699097907202,"Look at her for that Barack Obama’s birth certificate is that Barack Obama’s birth certificate is unattractive, both inside","Look at her for that Barack Obama’s birth certificate is that Barack Obama’s birth certificate is unattractive, both inside",0.12512,0,0,0
